"","X.1","X","net","net_index","Start_hh","Start_mm","End_hh","End_mm","Year","Month","Day","Date","Week","Season","Fisherman","Fishing_field","Depth","Distance_to_Shore","Commants","Storm","box_only","night_drag_prawn","Many.Nasralas","Very_weak","Duration","Gambari_net","Distance_from_shore_km","depth_meter","new_site","new_direction","Lat_shore","lon_shore","perpendicular","Lon_final","Lat_final","loc_DEPTH","Nra","Sco","Sig","Ssi","Umo","Upo","mtc"
"9392",9392,9392,9392,"497-2008_09",17,0,"20","0",2009,5,22,"2009-05-22",21,"spring","Vadim","Ashdod N",NA,2.3,NA,FALSE,NA,NA,NA,FALSE,3,FALSE,4.14,37.95991,"Ashdod","N",31.83,34.63,301,34.59251,31.84922,37.95991,10,0,0,0,10,0,25.54674
"9393",9393,9393,9393,"497-2009_10",15,30,"20","0",2010,6,1,"2010-06-01",22,"summer","Vadim","Ashdod N",26,NA,NA,FALSE,NA,NA,NA,FALSE,4.5,FALSE,NA,46.8,"Ashdod","N",31.83,34.63,301,34.55753,31.86714,47.47942,10,0,0,0,0,0,28
"9394",9394,9394,9394,"497-2010_11",17,45,"20","0",2011,4,20,"2011-04-20",16,"spring","Levi","Ashdod S",NA,3.1,NA,FALSE,FALSE,FALSE,NA,FALSE,2.25,FALSE,5.58,39.41429,"Ashdod","S",31.83,34.63,301,34.57946,31.85591,39.41429,20,0,0,0,0,0,28
"9395",9395,9395,9395,"497-2011_12",10,45,"14","15",2012,9,22,"2012-09-22",38,"autumn","Doli","Katza N",12,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,3.5,FALSE,NA,21.6,"Katza","N",31.63,34.51,306,34.49806,31.63742,21.88783,0,0,0,0,0,0,NA
"9396",9396,9396,9396,"497-2012_13",20,0,"3","30",2013,5,20,"2013-05-20",20,"spring","Levi","Ashdod S",13,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,7.5,TRUE,NA,23.4,"Ashdod","S",31.83,34.63,301,34.62457,31.83279,23.77635,0,0,0,0,0,0,NA
"9397",9397,9397,9397,"498-1984_5",6,0,"8","40",1985,5,6,"1985-05-06",18,"spring","Levi","Ashdod",11,NA,NA,FALSE,NA,NA,NA,FALSE,2.666667,FALSE,NA,19.8,"Ashdod",NA,31.83,34.63,301,34.62819,31.83093,20.00217,0,0,0,0,0,0,NA
"9398",9398,9398,9398,"498-1990_1",21,30,"3","0",1991,4,19,"1991-04-19",16,"spring","Levi","Ashdod(N)",85,NA,NA,FALSE,NA,NA,NA,FALSE,5.5,FALSE,NA,153,"Ashdod",NA,31.83,34.63,301,34.46234,31.91582,151.6903,0,0,0,0,0,0,NA
"9399",9399,9399,9399,"498-1991_2",11,0,"15","0",1992,7,15,"1992-07-15",29,"summer","Levi","Hadera S",22,NA,NA,FALSE,NA,NA,NA,FALSE,4,FALSE,NA,39.6,"Hadera","S",32.438,34.88,288,34.83954,32.44914,39.52561,0,0,0,0,0,0,NA
"9400",9400,9400,9400,"498-1992_3",0,30,"6","0",1993,8,11,"1993-08-11",32,"summer","Sarot","Ashdod N",50,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,5.5,FALSE,NA,90,"Ashdod","N",31.83,34.63,301,34.49861,31.89728,90.06358,0,0,0,0,0,0,NA
"9401",9401,9401,9401,"498-1994_5",9,30,"14","30",1995,5,16,"1995-05-16",20,"spring","Sarot","mistach",220,NA,NA,FALSE,NA,NA,NA,FALSE,5,FALSE,NA,396,"Mistach",NA,31.1,33.66,355,NA,NA,NA,0,0,0,0,0,0,NA
"9402",9402,9402,9402,"498-1997_8",2,15,NA,NA,1998,8,5,"1998-08-05",31,"summer","Sarot","Ashdod S",NA,2.2,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,3.96,37.81363,"Ashdod","S",31.83,34.63,301,34.59414,31.84839,37.81363,0,0,0,0,0,0,NA
"9403",9403,9403,9403,"498-1998_9",21,0,"3","0",1999,5,29,"1999-05-29",22,"spring","Levi","Ashdod S",NA,NA,NA,FALSE,NA,NA,NA,FALSE,6,FALSE,NA,NA,"Ashdod","S",31.83,34.63,301,NA,NA,NA,0,0,0,0,0,0,NA
"9404",9404,9404,9404,"498-2002_3",15,30,"19","30",2003,8,29,"2003-08-29",35,"summer","Sarot","Palmachim N",NA,2.2,NA,FALSE,TRUE,FALSE,NA,FALSE,4,FALSE,3.96,28.31202,"Palmachim ","N",31.9,34.7,285,34.65956,31.90924,28.31202,0,0,0,0,0,0,NA
"9405",9405,9405,9405,"498-2003_4",10,0,"11","30",2004,7,23,"2004-07-23",30,"summer","Levi","Ashdod S",NA,3.5,NA,FALSE,FALSE,FALSE,NA,FALSE,1.5,FALSE,6.3,40.91833,"Ashdod","S",31.83,34.63,301,34.57294,31.85925,40.91833,0,0,0,0,5,0,23.09349
"9406",9406,9406,9406,"498-2004_05",5,30,"9","0",2005,8,6,"2005-08-06",32,"summer","Levi","Ashdod S",NA,2.2,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,3.96,37.81363,"Ashdod","S",31.83,34.63,301,34.59414,31.84839,37.81363,0,0,0,0,0,0,NA
"9407",9407,9407,9407,"498-2005_6",17,0,"19","45",2006,8,15,"2006-08-15",33,"summer","Levi","Natanya S",18,2.8,NA,FALSE,NA,NA,NA,FALSE,2.75,FALSE,5.04,32.4,"Natania","S",32.33,34.85,300,34.82056,32.34442,32.24617,0,0,0,0,0,0,NA
"9408",9408,9408,9408,"498-2008_09",21,0,"5","0",2009,5,22,"2009-05-22",21,"spring","Vadim","Ashdod N",16,NA,NA,FALSE,NA,NA,NA,FALSE,8,TRUE,NA,28.8,"Ashdod","N",31.83,34.63,301,34.61913,31.83557,28.31111,0,0,0,0,0,0,NA
"9409",9409,9409,9409,"498-2009_10",NA,NA,NA,NA,2010,6,1,"2010-06-01",22,"summer","Vadim","Ashdod N",NA,1.8,NA,FALSE,NA,NA,NA,FALSE,NA,TRUE,3.24,36.90295,"Ashdod","N",31.83,34.63,301,34.60066,31.84505,36.90295,0,0,0,0,0,0,NA
"9410",9410,9410,9410,"498-2010_11",20,45,"3","0",2011,4,20,"2011-04-20",16,"spring","Levi","Ashdod S",11,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,6.25,TRUE,NA,19.8,"Ashdod","S",31.83,34.63,301,34.62909,31.83046,20.00217,0,0,0,0,0,0,NA
"9411",9411,9411,9411,"498-2011_12",14,40,"18","50",2012,9,22,"2012-09-22",38,"autumn","Doli","Ashdod S",12,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,4.166667,FALSE,NA,21.6,"Ashdod","S",31.83,34.63,301,34.62728,31.83139,21.16304,0,0,0,0,0,0,NA
"9412",9412,9412,9412,"498-2012_13",1,0,"5","30",2013,5,20,"2013-05-20",20,"spring","Levi","Ashdod S",10,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,4.5,TRUE,NA,18,"Ashdod","S",31.83,34.63,301,34.63,31.83,16.71903,0,0,0,0,0,0,NA
"9413",9413,9413,9413,"499-1984_5",9,0,"11","30",1985,5,6,"1985-05-06",18,"spring","Levi","Katza",11,NA,NA,FALSE,NA,NA,NA,FALSE,2.5,FALSE,NA,19.8,"Katza",NA,31.63,34.51,306,34.49977,31.63636,19.67037,0,0,0,0,0,0,NA
"9414",9414,9414,9414,"499-1989_90",NA,NA,NA,NA,1990,5,12,"1990-05-12",19,"spring","Tzion","Ashdod N",20,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,36,"Ashdod","N",31.83,34.63,301,34.60374,31.84347,35.77252,0,0,0,0,0,0,NA
"9415",9415,9415,9415,"499-1990_1",3,30,"9","0",1991,4,20,"1991-04-20",16,"spring","Levi","Ashdod(N)",85,NA,NA,FALSE,NA,NA,NA,FALSE,5.5,FALSE,NA,153,"Ashdod",NA,31.83,34.63,301,34.46324,31.91536,151.6903,0,0,0,0,0,0,NA
"9416",9416,9416,9416,"499-1991_2",15,30,"17","30",1992,7,15,"1992-07-15",29,"summer","Levi","Hadera S",22,NA,NA,FALSE,NA,NA,NA,FALSE,2,FALSE,NA,39.6,"Hadera","S",32.438,34.88,288,34.83954,32.44914,39.52561,0,0,0,0,0,0,NA
"9417",9417,9417,9417,"499-1992_3",7,0,"12","0",1993,8,11,"1993-08-11",32,"summer","Sarot","Herzelia N",29,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,5,FALSE,NA,52.2,"Herzelia","N",32.17,34.8,298,34.70447,32.21315,51.3677,0,0,0,0,0,0,NA
"9418",9418,9418,9418,"499-1994_5",15,30,"20","30",1995,5,16,"1995-05-16",20,"spring","Sarot","mistach",220,NA,NA,FALSE,NA,NA,NA,FALSE,5,FALSE,NA,396,"Mistach",NA,31.1,33.66,355,NA,NA,NA,0,0,0,0,0,0,NA
"9419",9419,9419,9419,"499-1995_6",19,30,"1","0",1996,5,6,"1996-05-06",19,"spring","Sarot","Hilton",NA,0.77,NA,FALSE,NA,NA,NA,FALSE,5.5,TRUE,1.386,35.62708,"Tel_aviv",NA,32.08,34.74,285,34.72582,32.08323,35.62708,0,0,0,0,0,0,NA
"9420",9420,9420,9420,"499-2002_3",NA,NA,NA,NA,2003,8,29,"2003-08-29",35,"summer","Sarot","Ashdod N",NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,NA,NA,"Ashdod","N",31.83,34.63,301,NA,NA,NA,0,0,0,0,0,0,NA
"9421",9421,9421,9421,"499-2003_4",12,30,"16","0",2004,7,23,"2004-07-23",30,"summer","Levi","Nitanim S",27,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,3.5,FALSE,NA,48.6,"Nitzanim","S",31.7,34.6,304,34.48098,31.76853,48.89875,0,0,0,0,0,0,NA
"9422",9422,9422,9422,"499-2004_05",9,30,"12","30",2005,8,6,"2005-08-06",32,"summer","Levi","Ashdod N",NA,3.1,NA,FALSE,NA,NA,NA,FALSE,3,FALSE,5.58,39.41429,"Ashdod","N",31.83,34.63,301,34.57946,31.85591,39.41429,0,0,0,0,0,0,NA
"9423",9423,9423,9423,"499-2005_6",22,0,"3","0",2006,8,15,"2006-08-15",33,"summer","Levi","Jaffa S",NA,NA,NA,FALSE,NA,NA,NA,FALSE,5,TRUE,NA,NA,"Jaffa","S",32.05,34.74,296,NA,NA,NA,0,0,0,0,0,0,NA
"9424",9424,9424,9424,"499-2007_8",NA,NA,NA,NA,2008,6,15,"2008-06-15",24,"summer","Vadim","Ashdod N",NA,1.8,NA,FALSE,NA,NA,NA,FALSE,NA,TRUE,3.24,36.90295,"Ashdod","N",31.83,34.63,301,34.60066,31.84505,36.90295,0,0,0,0,0,0,NA
"9425",9425,9425,9425,"499-2008_09",6,30,"11","0",2009,5,23,"2009-05-23",21,"spring","Vadim","Ashdod N",NA,2.3,NA,FALSE,NA,NA,NA,FALSE,4.5,FALSE,4.14,37.95991,"Ashdod","N",31.83,34.63,301,34.59251,31.84922,37.95991,10,0,0,0,0,5,26.92477
"9426",9426,9426,9426,"499-2009_10",6,30,"10","30",2010,6,2,"2010-06-02",22,"summer","Vadim","Ashdod N",NA,3,NA,FALSE,NA,NA,NA,FALSE,4,FALSE,5.4,39.21016,"Ashdod","N",31.83,34.63,301,34.58109,31.85507,39.21016,10,0,0,0,0,0,28
"9427",9427,9427,9427,"499-2010_11",6,0,"9","30",2011,4,21,"2011-04-21",16,"spring","Levi","Ashdod S",12,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,3.5,FALSE,NA,21.6,"Ashdod","S",31.83,34.63,301,34.62728,31.83139,21.16304,0,0,0,0,0,10,24.7743
"9428",9428,9428,9428,"499-2011_12",20,5,"23","40",2012,9,22,"2012-09-22",38,"autumn","Doli","Ashdod N",NA,2.5,NA,FALSE,TRUE,FALSE,NA,FALSE,3.583333,FALSE,4.5,38.21372,"Ashdod","N",31.83,34.63,301,34.58925,31.8509,38.21372,0,0,0,0,0,0,NA
"9429",9429,9429,9429,"499-2012_13",6,30,"10","30",2013,5,21,"2013-05-21",21,"spring","Levi","Katza S",16,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,4,FALSE,NA,28.8,"Katza","S",31.63,34.51,306,34.49294,31.6406,28.1999,0,0,0,0,2.5,2.5,23.93389
"9430",9430,9430,9430,"5-1976_7_b",7,30,"12","0",1977,2,18,"1977-02-18",7,"winter","Tzion","Katza S",10,NA,NA,FALSE,NA,NA,NA,FALSE,4.5,FALSE,NA,18,"Katza","S",31.63,34.51,306,34.50147,31.6353,18.30636,0,0,0,0,0,0,NA
"9431",9431,9431,9431,"5-1977_8",5,45,"9","30",1977,10,7,"1977-10-07",40,"autumn","Tzion","Gazza",22,NA,NA,FALSE,NA,NA,NA,FALSE,3.75,FALSE,NA,39.6,"Gaza",NA,31.6,34.48,310,34.41782,31.64462,39.06246,0,0,0,0,0,0,NA
"9432",9432,9432,9432,"מאי-78",18,0,"5","0",1978,5,14,"1978-05-14",20,"spring","Levi","Borot",NA,NA,NA,FALSE,NA,NA,NA,FALSE,11,FALSE,NA,NA,"borot",NA,31.83,34.63,301,NA,NA,NA,0,0,0,0,0,0,NA
"9433",9433,9433,9433,"5-1981_2",0,30,"5","0",1981,10,2,"1981-10-02",40,"autumn","Levi","Jaffa S",9,NA,NA,FALSE,NA,NA,NA,FALSE,4.5,TRUE,NA,16.2,"Jaffa","S",32.05,34.74,296,34.7381,32.05079,14.28565,0,0,0,0,0,0,NA
"9434",9434,9434,9434,"5-1984_5",18,30,"0","0",1984,9,30,"1984-09-30",40,"autumn","Levi","Tel Aviv",8,NA,NA,FALSE,NA,NA,NA,FALSE,5.5,FALSE,NA,14.4,"Tel_aviv",NA,32.08,34.74,285,NA,NA,NA,0,0,0,0,0,0,NA
"9435",9435,9435,9435,"5-1987_8",12,30,"16","0",1987,9,28,"1987-09-28",39,"autumn","Levi","Jaffa S",20,NA,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,NA,36,"Jaffa","S",32.05,34.74,296,34.71716,32.05949,36.63847,0,0,0,0,0,0,NA
"9436",9436,9436,9436,"5-1989_90",NA,NA,NA,NA,1989,10,5,"1989-10-05",40,"autumn","Tzion","Ashdod S",27,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,48.6,"Ashdod","S",31.83,34.63,301,34.55482,31.86853,48.58026,0,0,0,0,0,0,NA
"9437",9437,9437,9437,"5-1990_1",NA,NA,NA,NA,1990,9,26,"1990-09-26",39,"autumn","Tzion","Ashdod(S)",NA,1.4,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,2.52,34.48971,"Ashdod",NA,31.83,34.63,301,34.60718,31.8417,34.48971,0,0,0,0,0,0,NA
"9438",9438,9438,9438,"5-1991_2",10,0,"13","30",1991,9,19,"1991-09-19",38,"autumn","Levi","Nitanim",24,NA,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,NA,43.2,"Nitzanim",NA,31.7,34.6,304,34.49411,31.76098,42.90208,0,0,0,0,0,0,NA
"9439",9439,9439,9439,"5-1992_3",9,0,"12","30",1992,10,19,"1992-10-19",42,"autumn","Levi","Ashkelon N",22,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,3.5,FALSE,NA,39.6,"Ashkelon","N",31.68,34.56,306,34.48317,31.72769,39.0318,0,0,0,0,0,0,NA
"9440",9440,9440,9440,"5-1994_5",1,0,"5","30",1994,9,13,"1994-09-13",37,"autumn","Levi","Ashdod S",11,NA,NA,FALSE,NA,NA,NA,FALSE,4.5,TRUE,NA,19.8,"Ashdod","S",31.83,34.63,301,34.62819,31.83093,20.00217,0,0,0,0,0,0,NA
"9441",9441,9441,9441,"מאי-01",NA,NA,NA,NA,2001,3,9,"2001-03-09",10,"spring","Sarot","Tel Aviv N",NA,7.5,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,13.5,111.2089,"Tel_aviv","N",32.08,34.74,285,34.60183,32.11143,111.2089,0,0,0,0,0,0,NA
"9442",9442,9442,9442,"5-2001_02",6,0,"9","0",2001,10,4,"2001-10-04",40,"autumn","Levi","Ashdod(S)",15,NA,NA,FALSE,NA,NA,NA,FALSE,3,FALSE,NA,27,"Ashdod",NA,31.83,34.63,301,34.62185,31.83418,26.73729,0,0,0,30,0,0,27.05035
"9443",9443,9443,9443,"5-2002_3",NA,NA,NA,NA,2002,9,17,"2002-09-17",38,"autumn","Tzion","Ashdod S",NA,2.5,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,4.5,38.21372,"Ashdod","S",31.83,34.63,301,34.58925,31.8509,38.21372,0,0,0,0,0,0,NA
"9444",9444,9444,9444,"5-2003_4",9,30,"13","0",2003,9,11,"2003-09-11",37,"autumn","Levi","Ashkelon S",28,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,3.5,FALSE,NA,50.4,"Ashkelon","S",31.68,34.56,306,34.4584,31.74304,50.81941,0,0,0,0,0,0,NA
"9445",9445,9445,9445,"5-2004_05",6,15,"10","15",2004,9,14,"2004-09-14",37,"autumn","Levi","Ashdod S",28,NA,NA,FALSE,NA,NA,NA,FALSE,4,FALSE,NA,50.4,"Ashdod","S",31.83,34.63,301,34.55119,31.87039,50.10418,0,0,0,0,0,0,NA
"9446",9446,9446,9446,"5-2005_6",6,0,"9","30",2005,10,11,"2005-10-11",41,"autumn","Levi","Ashdod S",24,NA,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,NA,43.2,"Ashdod","S",31.83,34.63,301,34.56569,31.86296,42.916,0,0,0,0,0,0,NA
"9447",9447,9447,9447,"5-2007_8",9,30,"13","0",2007,10,8,"2007-10-08",41,"autumn","Doli","Katza",21,1.4,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,2.52,37.8,"Katza",NA,31.63,34.51,306,34.44431,31.6708,37.36553,0,10,0,0,0,0,28
"9448",9448,9448,9448,"5-2008_09",8,30,"12","0",2008,10,3,"2008-10-03",40,"autumn","Vadim","Ashdod S",22,NA,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,NA,39.6,"Ashdod","S",31.83,34.63,301,34.57656,31.85739,39.78016,0,0,0,0,30,0,23.09349
"9449",9449,9449,9449,"5-2009_10",14,30,"18","0",2009,9,29,"2009-09-29",39,"autumn","Vadim","Ashdod N",NA,NA,NA,FALSE,NA,NA,NA,FALSE,3.5,TRUE,NA,NA,"Ashdod","N",31.83,34.63,301,NA,NA,NA,0,10,0,0,5,0,26.3645
"9450",9450,9450,9450,"5-2010_11",15,30,"19","30",2010,10,2,"2010-10-02",40,"autumn","Levi","Ashdod N",NA,1.6,NA,FALSE,FALSE,FALSE,NA,FALSE,4,TRUE,2.88,35.77252,"Ashdod","N",31.83,34.63,301,34.60392,31.84337,35.77252,0,0,0,0,0,0,NA
"9451",9451,9451,9451,"5-2011_12",8,30,"11","30",2011,12,28,"2011-12-28",52,"winter","Vadim","Ashdod S",78,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,3,FALSE,NA,140.4,"Ashdod","S",31.83,34.63,301,34.46778,31.91304,138.2767,0,0,0,0,0,0,NA
"9452",9452,9452,9452,"5-2012_13",11,20,"14","30",2012,10,3,"2012-10-03",40,"autumn","Doli","Ashdod N",NA,3.8,NA,FALSE,FALSE,FALSE,NA,FALSE,3.166667,FALSE,6.84,42.50834,"Ashdod","N",31.83,34.63,301,34.56805,31.86176,42.50834,20,0,0,0,10,0,26.3645
"9453",9453,9453,9453,"50-1976_7_b",NA,NA,NA,NA,1977,3,7,"1977-03-07",10,"spring","Sarot","Ashdod S",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,TRUE,NA,NA,"Ashdod","S",31.83,34.63,301,NA,NA,NA,0,0,0,0,0,0,NA
"9454",9454,9454,9454,"50-1978",NA,NA,NA,NA,1978,6,6,"1978-06-06",23,"summer","Sarot","Borot E",8,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,14.4,"borot","E",31.83,34.63,301,34.63,31.83,16.71903,0,0,0,0,0,0,NA
"9455",9455,9455,9455,"50-1981_2",NA,NA,NA,NA,1981,11,21,"1981-11-21",47,"autumn","Levi","Ashdod S",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,TRUE,NA,NA,"Ashdod","S",31.83,34.63,301,NA,NA,NA,0,0,0,0,0,0,NA
"9456",9456,9456,9456,"50-1987_8",NA,NA,NA,NA,1987,10,19,"1987-10-19",42,"autumn","Sarot","Palmachim N",52,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,93.6,"Palmachim ","N",31.9,34.7,285,34.54882,31.93445,93.12776,0,0,0,0,0,0,NA
"9457",9457,9457,9457,"50-1989_90",NA,NA,NA,NA,1989,10,27,"1989-10-27",43,"autumn","Tzion","Palmachim N",NA,2.7,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,4.86,34.13179,"Palmachim ","N",31.9,34.7,285,34.65037,31.91133,34.13179,0,0,0,0,0,0,NA
"9458",9458,9458,9458,"50-1991_2",16,0,"5","30",1991,10,11,"1991-10-11",41,"autumn","Levi","kaisaria S",52,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,93.6,"Caesarea","S",32.52,34.9,286,34.78231,32.54853,94.50708,0,0,0,0,0,0,NA
"9459",9459,9459,9459,"50-1992_3",18,0,"0","0",1992,11,2,"1992-11-02",44,"autumn","Levi","Ashdod N",NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,6,TRUE,NA,NA,"Ashdod","N",31.83,34.63,301,NA,NA,NA,0,0,0,0,0,0,NA
"9460",9460,9460,9460,"50-1994_5",19,0,"24","30",1994,10,7,"1994-10-07",40,"autumn","Levi","Bat yam S",NA,1.6,NA,FALSE,NA,NA,NA,FALSE,5.5,TRUE,2.88,36.98658,"Bat_Yam","S",32.02,34.73,286,34.70069,32.02716,36.98658,0,0,0,0,0,0,NA
"9461",9461,9461,9461,"50-1995_6",12,30,"16","30",1995,10,20,"1995-10-20",42,"autumn","Levi","Jaffa",NA,NA,NA,FALSE,NA,NA,NA,FALSE,4,FALSE,NA,NA,"Jaffa",NA,32.05,34.74,296,NA,NA,NA,0,0,0,0,0,0,NA
"9462",9462,9462,9462,"50-1997_8",NA,NA,NA,NA,1997,11,8,"1997-11-08",45,"autumn","Sarot","Katza N",42,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,75.6,"Katza","N",31.63,34.51,306,34.3871,31.70628,74.85203,0,0,0,0,0,0,NA
"9463",9463,9463,9463,"50-2001",NA,NA,NA,NA,2001,4,9,"2001-04-09",15,"spring","Sarot","Herzelia S",82,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,147.6,"Herzelia","S",32.17,34.8,298,34.62948,32.24694,145.2608,0,0,0,0,0,0,NA
"9464",9464,9464,9464,"50-2001_02",18,0,"5","0",2001,10,27,"2001-10-27",43,"autumn","Levi","Hadera",54,NA,NA,FALSE,NA,NA,NA,FALSE,11,FALSE,NA,97.2,"Hadera",NA,32.438,34.88,288,34.74949,32.47388,96.30603,0,0,0,0,0,0,NA
"9465",9465,9465,9465,"50-2002_3",NA,NA,NA,NA,2002,10,10,"2002-10-10",41,"autumn","Sarot","Ashdod S",NA,2.5,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,4.5,38.21372,"Ashdod","S",31.83,34.63,301,34.58925,31.8509,38.21372,0,0,0,0,0,0,NA
"9466",9466,9466,9466,"50-2003_4",7,0,"10","0",2003,9,29,"2003-09-29",39,"autumn","Levi","Ashdod S",NA,1.4,NA,FALSE,FALSE,FALSE,NA,FALSE,3,FALSE,2.52,34.48971,"Ashdod","S",31.83,34.63,301,34.60718,31.8417,34.48971,0,15,0,0,0,0,28
"9467",9467,9467,9467,"50-2004_05",NA,NA,NA,NA,2004,10,14,"2004-10-14",42,"autumn","Sarot","Ashdod S",26,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,46.8,"Ashdod","S",31.83,34.63,301,34.55663,31.8676,47.47942,0,20,0,0,0,0,28
"9468",9468,9468,9468,"50-2005_6",9,30,"13","15",2005,11,13,"2005-11-13",46,"autumn","Levi","Ashdod S",NA,2.2,NA,FALSE,NA,NA,NA,FALSE,3.75,FALSE,3.96,37.81363,"Ashdod","S",31.83,34.63,301,34.59414,31.84839,37.81363,0,0,0,0,0,10,24.7743
"9469",9469,9469,9469,"50-2007_8",13,30,"17","0",2007,10,20,"2007-10-20",42,"autumn","Doli","Ashdod N",NA,2,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,3.6,37.56635,"Ashdod","N",31.83,34.63,301,34.5974,31.84672,37.56635,0,40,0,10,0,0,27.81007
"9470",9470,9470,9470,"50-2008_09",7,0,"10","30",2008,10,23,"2008-10-23",43,"autumn","Vadim","Ashdod N",NA,3,NA,FALSE,NA,NA,NA,FALSE,3.5,FALSE,5.4,39.21016,"Ashdod","N",31.83,34.63,301,34.58109,31.85507,39.21016,0,10,0,0,0,0,28
"9471",9471,9471,9471,"50-2009_10",19,0,"5","0",2009,10,19,"2009-10-19",42,"autumn","Vadim","Ashdod N",NA,2.5,NA,FALSE,NA,NA,NA,FALSE,10,TRUE,4.5,38.21372,"Ashdod","N",31.83,34.63,301,34.58925,31.8509,38.21372,0,0,0,0,0,0,NA
"9472",9472,9472,9472,"50-2010_11",0,30,"6","0",2010,10,15,"2010-10-15",42,"autumn","Levi","Falick S",34,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,5.5,FALSE,NA,61.2,"Falick","S",32.26,34.83,300,34.727,32.31046,60.91837,20,0,0,0,0,0,28
"9473",9473,9473,9473,"50-2011_12",19,30,"0","30",2012,1,17,"2012-01-17",3,"winter","Vadim","Ashdod S",12,1.4,NA,FALSE,FALSE,TRUE,NA,FALSE,5,TRUE,2.52,21.6,"Ashdod","S",31.83,34.63,301,34.62728,31.83139,21.16304,0,0,0,0,0,0,NA
"9474",9474,9474,9474,"50-2012_13",19,30,"0","50",2012,10,17,"2012-10-17",42,"autumn","Levi","Ashdod S",NA,2.4,NA,FALSE,FALSE,TRUE,NA,FALSE,5.333333,TRUE,4.32,38.1129,"Ashdod","S",31.83,34.63,301,34.59088,31.85006,38.1129,0,0,0,0,0,0,NA
"9475",9475,9475,9475,"500-1987_8",NA,NA,NA,NA,1988,6,29,"1988-06-29",26,"summer","Levi","Katza S",20,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,36,"Katza","S",31.63,34.51,306,34.44772,31.66868,36.20263,0,0,0,0,40,0,23.09349
"9476",9476,9476,9476,"500-1989_90",NA,NA,NA,NA,1990,5,12,"1990-05-12",19,"spring","Tzion","Jaffa N",27,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,48.6,"Jaffa","N",32.05,34.74,296,34.66098,32.08279,48.90378,0,0,0,0,0,0,NA
"9477",9477,9477,9477,"500-1990_1",10,0,"16","0",1991,4,20,"1991-04-20",16,"spring","Levi","Ashdod(N)",85,NA,NA,FALSE,NA,NA,NA,FALSE,6,FALSE,NA,153,"Ashdod",NA,31.83,34.63,301,34.46415,31.91489,151.6903,0,0,0,0,0,0,NA
"9478",9478,9478,9478,"500-1991_2",19,30,"3","0",1992,7,15,"1992-07-15",29,"summer","Levi","Hadera S",180,NA,NA,FALSE,NA,NA,NA,FALSE,7.5,FALSE,NA,324,"Hadera","S",32.438,34.88,288,NA,NA,NA,0,0,0,0,0,0,NA
"9479",9479,9479,9479,"500-1994_5",22,0,"5","30",1995,5,16,"1995-05-16",20,"spring","Sarot","Gazza N",110,NA,NA,FALSE,NA,NA,NA,FALSE,7.5,FALSE,NA,198,"Gaza","N",31.6,34.48,310,34.30703,31.72394,194.1441,0,0,0,0,0,0,NA
